punto0_x,punto0_y,punto0_z,punto1_x,punto1_y,punto1_z,punto2_x,punto2_y,punto2_z,punto3_x,punto3_y,punto3_z,punto4_x,punto4_y,punto4_z,punto5_x,punto5_y,punto5_z,punto6_x,punto6_y,punto6_z,punto7_x,punto7_y,punto7_z,punto8_x,punto8_y,punto8_z,punto9_x,punto9_y,punto9_z,punto10_x,punto10_y,punto10_z,punto11_x,punto11_y,punto11_z,punto12_x,punto12_y,punto12_z,punto13_x,punto13_y,punto13_z,punto14_x,punto14_y,punto14_z,punto15_x,punto15_y,punto15_z,punto16_x,punto16_y,punto16_z,punto17_x,punto17_y,punto17_z,punto18_x,punto18_y,punto18_z,punto19_x,punto19_y,punto19_z,punto20_x,punto20_y,punto20_z,dedo_pulgar,dedo_indice,dedo_medio,dedo_anular,dedo_menique,etiqueta
0.0,0.0,0.0,0.0907450216926055,-0.1843393432697802,-0.0494284454945284,0.0780337045301924,-0.3837576481983606,-0.0486799699682411,0.0230418144565761,-0.534376789555004,-0.0349030506046895,-0.0367170458475,-0.6255466415586728,-0.0148441393950008,-0.0767933086432743,-0.4762648507338018,-0.063939351246894,-0.1567684193037823,-0.7260899157523196,-0.0716386463197314,-0.2024257092755054,-0.86301692905794,-0.0654011637838608,-0.247403109828955,-0.967417771097427,-0.0538010911771173,-0.1644298477544333,-0.4105572597459059,-0.0338709714274753,-0.2376797859694246,-0.6488815326076821,-0.0396595358541057,-0.2827619860456318,-0.7963355674564755,-0.0339072099860584,-0.320691166104527,-0.8859075787518438,-0.0216086179475114,-0.2118626950915706,-0.3308333863290144,-0.0034986764493377,-0.1835427864365368,-0.4840379178315362,-0.0149526743494041,-0.1277794833691101,-0.4489141868012387,-0.0096769751016524,-0.0975666459061879,-0.3852046258700619,0.0102092985064879,-0.2340773778061525,-0.2588536143068302,0.0237106398183617,-0.1938276225182892,-0.3814512540948328,0.0292565756234016,-0.1524899435858305,-0.3518209491038988,0.0456720109225739,-0.124095005713928,-0.2930926844905103,0.0674952606308198,1,1,1,0,0,6
0.0,0.0,0.0,0.1572342439980732,-0.0357561378626173,-0.0013004628780226,0.2824180668137572,-0.1319042555239973,-0.0156476713205532,0.3733842266946357,-0.1790835150145605,-0.0440539770536542,0.4276474738684522,-0.2384151945252365,-0.0659930682385411,0.247704311368001,-0.4471228321140378,0.0168403218445388,0.3479999374963118,-0.5608731382009123,-0.0646517027171127,0.3931710276332003,-0.4465918613041368,-0.1323488140019576,0.4099273831147415,-0.3237411915217578,-0.1641086681791218,0.2002895207762915,-0.4943811490822215,-0.0212554627836972,0.2491061454305138,-0.7283477875484118,-0.0687797417414311,0.3380594855178574,-0.8287964678591747,-0.108777247454147,0.4170307932232924,-0.8988039159567615,-0.1350438379354738,0.1434771486709647,-0.4839023403011473,-0.0711004095405163,0.1581520219822141,-0.7148683508364756,-0.1121687773399347,0.2036783236578231,-0.8386324217184215,-0.1398450922440515,0.2530543688716782,-0.9313372989963788,-0.1561700082967401,0.0954144423846389,-0.4264032076506086,-0.1244238746268835,0.0844625197366283,-0.5981713072100581,-0.1538507723886044,0.0848393421429335,-0.7201047461188679,-0.1614272792668865,0.0901043239527008,-0.8181267174885536,-0.164185246561964,0,0,1,1,1,8
0.0,0.0,0.0,-0.1364174295260935,-0.2032292177571139,-0.0075164694085734,-0.1638810766457947,-0.3566914569692898,-0.0497280881005465,-0.1761239232633597,-0.4782463912681602,-0.1022430128819929,-0.2009717098561294,-0.5360406012172069,-0.1559203108481312,0.0638561840345368,-0.5526914976507452,-0.0318249758140214,0.0439886371536104,-0.7432150597831579,-0.0821202735217505,0.0405058738946707,-0.8781241221185087,-0.1151490107319031,0.0457751916695962,-0.988566573685465,-0.1436689292066726,0.0948879683276309,-0.5082634429008361,-0.0661951855764089,-0.0946418850034968,-0.6389393227890854,-0.1238609499266237,-0.1360884818923126,-0.5153859854477377,-0.1152810490904461,-0.1017999408259613,-0.4451449879773266,-0.1032969048475985,0.0787799988508987,-0.4424514717544975,-0.1059635375208264,-0.1251407334079766,-0.5194077928786885,-0.1461423341475626,-0.1462431005557432,-0.418519122703672,-0.1041861809432113,-0.1016791009869792,-0.3695747263228397,-0.0764031037475801,0.0317940412397768,-0.3678047446687832,-0.1515636487418974,-0.1354227263530928,-0.4020685211443086,-0.1752693165548048,-0.1480103358498228,-0.329700894031121,-0.1538516033577978,-0.1088629157719853,-0.2908727619761113,-0.1374889445064868,1,1,0,0,0,2
0.0,0.0,0.0,-0.1760001086846726,-0.0131309468358718,-0.0336266235475539,-0.3246402951104994,-0.0911975021456458,-0.0692255030649414,-0.4387258819605638,-0.1493667123352743,-0.1164472696754182,-0.5235944684696261,-0.2408659438066618,-0.160007730948193,-0.3106866197132999,-0.4082417676992583,0.0164135849880503,-0.4208086199939507,-0.5198318689531385,-0.0730861786042774,-0.4592061019715124,-0.4266113127215431,-0.1516476458759053,-0.4693874767444717,-0.3269997164517945,-0.1929140750048329,-0.2550699824077846,-0.4805167616807203,-0.0122450827878314,-0.3701412888667383,-0.6544527109446712,-0.0634146988742562,-0.4799518587138948,-0.7211699029827061,-0.1138612404068762,-0.5849396099030615,-0.7761264296549265,-0.1498253611898232,-0.1790530970436916,-0.5089979703106394,-0.058422312937007,-0.2708023185994734,-0.7021131961612778,-0.1062217501981904,-0.3621665429879703,-0.7981026724171872,-0.140866481460164,-0.4515873121233598,-0.8769803895828916,-0.1642385332869206,-0.0944329459543198,-0.4964167529140825,-0.1107477600442267,-0.1303249302950037,-0.6792886039633683,-0.1440213936371736,-0.1665305837863557,-0.8020307504447627,-0.1583563660996626,-0.2073742373956925,-0.9095244967635124,-0.1682609950086727,1,0,1,1,1,8
0.0,0.0,0.0,0.1358258447908266,-0.084155014169299,-0.0313295498559635,0.2426471548632373,-0.1718925111472484,-0.0612394549393562,0.3300652825900329,-0.239500337777593,-0.1011948606039832,0.361931651268508,-0.3345679186550545,-0.1354710357250929,0.1000050716719615,-0.4505953839542854,0.0115638788091048,0.1931533552670959,-0.5313906952369554,-0.0702428820591242,0.2734295495927737,-0.4668184173802734,-0.1424498479155608,0.3230724097992809,-0.3888387945259444,-0.177834651188847,0.0554644961447549,-0.5081301032768466,-0.0143862933529863,0.1050322583506099,-0.7153919885455194,-0.0603725434080693,0.1711960299057785,-0.8273502127208575,-0.1018868205565369,0.2327849869719726,-0.9095849564155964,-0.1296191193160099,0.0016667538978444,-0.5205116225614812,-0.0560477480862229,0.0149837542165212,-0.7435891792072479,-0.0999889740530138,0.0499213553838718,-0.8793447108592349,-0.1312190473471832,0.0895460125444115,-0.9849530990118246,-0.1478137489694336,-0.0471464599299673,-0.487216526585501,-0.1039410164747548,-0.0461979219001313,-0.6642523586845446,-0.1280024341310732,-0.0412023639690578,-0.7856056995786248,-0.1311302739681725,-0.0306407952596241,-0.8862680004053222,-0.1314051703617586,0,0,1,1,1,8
0.0,0.0,0.0,0.1331718149005261,-0.09964561897894,-0.0418781575929272,0.2272477175406782,-0.2851081067762473,-0.0682956736201328,0.2742291509189714,-0.4595598068773903,-0.101390513748701,0.2207497801833333,-0.5823028583176733,-0.1347484078246613,0.1612633782175972,-0.4937148543284346,-0.0281957752436116,0.1867395071148077,-0.7186649777041352,-0.0755936178907615,0.20110104781518,-0.8535370786254107,-0.0924644430159053,0.1952449045309237,-0.9752948708020922,-0.1033409030434736,0.0785156482631385,-0.4851679627272122,-0.0431414783011203,0.1522136135141129,-0.5899358372400305,-0.1239747320804591,0.1651882858708957,-0.3926882204175972,-0.126515535501245,0.1393003369421898,-0.3336240445485871,-0.105923623395766,0.0013278789613142,-0.4569774117146364,-0.0650843903440976,0.0722782527640012,-0.5283593770727567,-0.1672547524454933,0.0825235442866499,-0.3343773135954569,-0.1356903437120025,0.0486071859568293,-0.2750678147386387,-0.0859505307224839,-0.0865337816748382,-0.4155287531435632,-0.0890489610340685,-0.0155490678568907,-0.497081476582119,-0.1598531783986983,0.0135124708154744,-0.3626515033573226,-0.1290712732515843,-0.0095534182606385,-0.2944016335577552,-0.0881947368949863,1,1,0,0,0,2
0.0,0.0,0.0,-0.296753664384388,0.1742441643377413,-0.2650803143296215,-0.5309260938421874,0.3523634760922243,-0.4820754399501221,-0.4503099234224374,0.4748120571736,-0.6575982816818122,-0.1395951515198281,0.4047900162095155,-0.7991170554443436,-0.6021933213781862,-0.6858200135649007,-0.4086736016448187,-0.6841209295706908,-0.0266746180018737,-0.620206454540242,-0.588910503442108,0.1638869176211335,-0.7455125295321758,-0.5186942376235202,-0.0053675890215608,-0.8318156387530614,-0.2683049458687198,-0.7569693475637921,-0.3900540924357525,-0.321132499318551,0.0918047345749074,-0.5399702972102077,-0.282461666083579,0.1694033709726974,-0.554070663729975,-0.2747383976495564,-0.1190385799126511,-0.569245220061825,0.0526838022224288,-0.6591557678568741,-0.3959244820537686,-0.0096980947470556,0.2034559038500785,-0.4923776477694495,-0.0641405120868311,0.247256055525419,-0.3854475522141432,-0.0880201621185208,0.0116539295361432,-0.312959973176005,0.3209444832314913,-0.4714322963545424,-0.4410681379596025,0.2199447832054362,0.184899724068938,-0.5337463730695152,0.1247160229518139,0.2213318948966812,-0.4921162221379084,0.0768952195685805,0.0691116165238697,-0.4407387080634721,0,0,1,1,1,1
0.0,0.0,0.0,-0.1147781341149395,-0.034663791959478,-0.0452987337339081,-0.1997080777120098,-0.1497456643390085,-0.0797212014235816,-0.1822142723628958,-0.2648680351538178,-0.1188500724301564,-0.1285732511187378,-0.3458314945022913,-0.156206831045726,-0.2393736795436388,-0.3997656231717795,-0.0665676524052253,-0.3341405243264466,-0.5854686669904627,-0.1268449381452278,-0.388258245902532,-0.7036670627081764,-0.1622115256073381,-0.429852416970833,-0.8093831656990459,-0.1839710501280085,-0.1424294532624149,-0.4334675772933863,-0.0904540250251872,-0.1765223016562021,-0.6711753368274841,-0.1520174999384207,-0.1870616819505464,-0.8229894587483567,-0.1855300922356966,-0.1909937425291561,-0.9608685753202392,-0.2006314314277811,-0.041063725937889,-0.4047719047461592,-0.118733987462158,-0.0509088955541626,-0.5021743539482145,-0.2017942427507233,-0.0649402534304205,-0.343144085834583,-0.2030043233410925,-0.0680674076078643,-0.2368783853282842,-0.1801250065384961,0.0500955519789803,-0.3332985787313486,-0.1504187187411153,0.0254920775731945,-0.3689532324073143,-0.2140476560394372,-0.0042391737128072,-0.2529837693212571,-0.2013573026013483,-0.0210974911150049,-0.1719875737375999,-0.1762212948645815,0,1,1,0,0,6
0.0,0.0,0.0,-0.1854807169597649,0.0620358954062929,-0.2796070593728863,-0.3376173589114725,0.072411381747743,-0.4785174322832798,-0.2452958999054429,0.0709554990833543,-0.6296432764687371,-0.0123160349566246,-0.0052578177894428,-0.7426019462886629,-0.4301391465104936,-0.8333575227845821,-0.3471246949693568,-0.489704591862086,-0.3154946469584174,-0.544272364742628,-0.4324133068551259,-0.14627608820069,-0.6588923280809457,-0.3719574897631105,-0.2495089933120805,-0.7359340198412945,-0.1707331398539334,-0.9069409883566424,-0.2935838493301798,-0.1846756329637372,-0.2680364263163193,-0.4469865464488848,-0.1873542201184142,-0.1430744657074565,-0.4668864928425056,-0.1890259137603334,-0.3449301603322477,-0.4771327685877705,0.0695171182449663,-0.8315731443091051,-0.2691362553944483,0.0575951436322167,-0.1921242754801633,-0.3824378600319129,0.0037332741153595,-0.1158872638275498,-0.304300150075634,-0.0180758858934232,-0.2853890829076254,-0.2469537343167719,0.2688297975518698,-0.676937174289796,-0.2810863339008719,0.2295534113061924,-0.181502417280397,-0.3864013504738957,0.1807910353681878,-0.1416487400355612,-0.3750459974779157,0.1676926687893362,-0.2870660270973448,-0.3456976230031537,0,0,1,1,1,1
0.0,0.0,0.0,0.0952896413417408,-0.1941647514116694,0.0195512527863786,0.1013138197920102,-0.3768305860123284,0.022474938714658,0.0365114381531459,-0.5058990175568902,0.0263207746011225,-0.0373916976091554,-0.5596956009770239,0.0332672175688354,0.0066693761938967,-0.4722749726117953,-0.0459470624616384,-0.0599776733395617,-0.6283731682372198,-0.0621305781273664,-0.0774468354905574,-0.5700560903643613,-0.05603424123024,-0.0710667318387415,-0.484085268430276,-0.046872378421148,-0.0998390186135674,-0.4535219136078429,-0.0628426854209177,-0.1669409725478788,-0.6967334688383594,-0.0929635846152502,-0.2038483830421335,-0.8478677076500811,-0.1013014296212496,-0.2278761668845472,-0.9680012391055094,-0.1051002076886835,-0.1938898647352566,-0.3949008996078212,-0.0737241903157156,-0.28461318792089,-0.6148937787379539,-0.1079683827132553,-0.3349558860713976,-0.7497948178807043,-0.134672173631419,-0.3704231547701316,-0.8524569654298214,-0.148844375867918,-0.2552911833371213,-0.3111516108137253,-0.0765393070461587,-0.3562111414555726,-0.4657175728858008,-0.103663474898975,-0.4184332597868151,-0.5438176044391214,-0.1140707391786896,-0.4726377852548198,-0.6071448516362455,-0.1182074254006582,1,0,1,1,1,8
0.0,0.0,0.0,-0.1095310504325448,-0.135343391142007,0.0094630949905255,-0.1484081907749204,-0.2968265643721113,-0.0001113352491928,-0.1584074040313285,-0.4121955540975964,-0.0182401978033959,-0.1578210166644875,-0.4771698359598115,-0.0437700285888876,-0.084621957879793,-0.4929227415655317,-0.039135497021821,-0.0959686449144611,-0.6860215891129787,-0.0888568060974818,-0.1161854452329996,-0.8085269870774874,-0.1233503011173931,-0.1357884918498453,-0.9121811568772372,-0.1509521037901306,-0.0410522070900083,-0.4709524274306981,-0.0862852755401796,-0.0420101879164226,-0.6942124763300891,-0.1444389658161914,-0.053854401282962,-0.8424148627205273,-0.1876321112885666,-0.0669106887128836,-0.9736258179699498,-0.2181186060800728,-0.0013940920114668,-0.4065475085293406,-0.1336949149096827,0.0195433020893055,-0.6249887754491273,-0.1965113334251713,0.0252655708855172,-0.7650546095256641,-0.2410268933866251,0.0268498748348646,-0.8922064770241689,-0.2715993852943374,0.0327231357925556,-0.3047293890935859,-0.1785128171839407,0.0680965897408988,-0.4419927593300204,-0.2436533256643915,0.0827473639424382,-0.5455276389579377,-0.2803078860513137,0.0951365969603449,-0.6455553318466669,-0.3060326982435643,0,1,1,1,1,0
